entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.99,0.1,0.1,0.0,1.0,2.96,-34.35,True
1.01,0.005,0.99,0.1,0.1,0.25,0.75,3.27,-31.62,True
1.01,0.005,0.99,0.1,0.1,0.5,0.5,3.56,-28.78,True
1.01,0.005,0.99,0.1,0.1,0.75,0.25,3.8,-25.85,True
1.01,0.005,0.99,0.1,0.1,1.0,0.0,4.02,-22.81,True
1.01,0.005,0.99,0.1,0.2,0.0,1.0,3.88,-28.83,True
1.01,0.005,0.99,0.1,0.2,0.25,0.75,4.17,-26.44,True
1.01,0.005,0.99,0.1,0.2,0.5,0.5,4.42,-23.97,True
1.01,0.005,0.99,0.1,0.2,0.75,0.25,4.64,-21.4,True
1.01,0.005,0.99,0.1,0.2,1.0,0.0,4.83,-18.74,True
1.01,0.005,0.99,0.1,0.3,0.0,1.0,4.47,-25.64,True
1.01,0.005,0.99,0.1,0.3,0.25,0.75,4.77,-24.36,True
1.01,0.005,0.99,0.1,0.3,0.5,0.5,5.03,-23.09,True
1.01,0.005,0.99,0.1,0.3,0.75,0.25,5.26,-21.83,True
1.01,0.005,0.99,0.1,0.3,1.0,0.0,5.46,-20.59,True
1.01,0.005,0.99,0.2,0.0,0.0,1.0,2.21,-36.55,True
1.01,0.005,0.99,0.2,0.0,0.25,0.75,2.65,-33.58,True
1.01,0.005,0.99,0.2,0.0,0.5,0.5,3.06,-30.5,True
1.01,0.005,0.99,0.2,0.0,0.75,0.25,3.41,-27.28,True
1.01,0.005,0.99,0.2,0.0,1.0,0.0,3.72,-23.92,True
1.01,0.005,0.99,0.2,0.1,0.0,1.0,2.94,-31.23,True
1.01,0.005,0.99,0.2,0.1,0.25,0.75,3.39,-28.61,True
1.01,0.005,0.99,0.2,0.1,0.5,0.5,3.78,-25.88,True
1.01,0.005,0.99,0.2,0.1,0.75,0.25,4.11,-23.03,True
1.01,0.005,0.99,0.2,0.1,1.0,0.0,4.39,-20.06,True
1.01,0.005,0.99,0.2,0.2,0.0,1.0,3.92,-26.63,True
1.01,0.005,0.99,0.2,0.2,0.25,0.75,4.27,-25.16,True
1.01,0.005,0.99,0.2,0.2,0.5,0.5,4.58,-23.65,True
1.01,0.005,0.99,0.2,0.2,0.75,0.25,4.86,-22.1,True
1.01,0.005,0.99,0.2,0.2,1.0,0.0,5.09,-20.5,True
1.01,0.005,0.99,0.2,0.3,0.0,1.0,4.73,-28.54,True
1.01,0.005,0.99,0.2,0.3,0.25,0.75,5.03,-27.22,True
1.01,0.005,0.99,0.2,0.3,0.5,0.5,5.3,-25.86,True
1.01,0.005,0.99,0.2,0.3,0.75,0.25,5.54,-24.46,True
1.01,0.005,0.99,0.2,0.3,1.0,0.0,5.75,-22.96,True
1.01,0.005,0.99,0.3,0.0,0.0,1.0,2.6,-35.18,True
1.01,0.005,0.99,0.3,0.0,0.25,0.75,3.08,-32.27,True
1.01,0.005,0.99,0.3,0.0,0.5,0.5,3.5,-29.23,True
1.01,0.005,0.99,0.3,0.0,0.75,0.25,3.87,-26.06,True
1.01,0.005,0.99,0.3,0.0,1.0,0.0,4.18,-22.73,True
1.01,0.005,0.99,0.3,0.1,0.0,1.0,3.54,-30.77,True
1.01,0.005,0.99,0.3,0.1,0.25,0.75,3.94,-28.14,True
1.01,0.005,0.99,0.3,0.1,0.5,0.5,4.3,-25.4,True
1.01,0.005,0.99,0.3,0.1,0.75,0.25,4.62,-22.56,True
1.01,0.005,0.99,0.3,0.1,1.0,0.0,4.88,-19.59,True
1.01,0.005,0.99,0.3,0.2,0.0,1.0,4.18,-27.89,True
1.01,0.005,0.99,0.3,0.2,0.25,0.75,4.54,-26.29,True
1.01,0.005,0.99,0.3,0.2,0.5,0.5,4.86,-24.64,True
1.01,0.005,0.99,0.3,0.2,0.75,0.25,5.14,-22.94,True
1.01,0.005,0.99,0.3,0.2,1.0,0.0,5.37,-21.18,True
1.01,0.005,0.99,0.3,0.3,0.0,1.0,4.75,-29.68,True
1.01,0.005,0.99,0.3,0.3,0.25,0.75,5.06,-28.3,True
1.01,0.005,0.99,0.3,0.3,0.5,0.5,5.35,-26.88,True
1.01,0.005,0.99,0.3,0.3,0.75,0.25,5.61,-25.4,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,5.83,-23.84,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,2.78,-34.41,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,3.26,-31.54,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,3.68,-28.53,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,4.06,-25.38,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,4.38,-22.07,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,3.43,-29.86,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,3.87,-27.27,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,4.25,-24.55,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,4.59,-21.72,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,4.88,-19.19,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,4.03,-28.85,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,4.41,-27.21,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,4.75,-25.52,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,5.06,-23.79,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,5.33,-21.98,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,4.55,-30.54,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,4.88,-29.09,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,5.19,-27.59,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,5.47,-26.04,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,5.71,-24.42,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,1.89,-33.06,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,2.24,-30.6,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,2.55,-28.1,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,2.82,-25.55,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,3.04,-22.95,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,2.81,-28.14,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,3.12,-25.7,True
1.01,0.005,1.0,0.1,0.1,0.5,0.5,3.4,-23.2,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,3.64,-20.81,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,3.84,-18.56,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,3.4,-23.58,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,3.7,-21.47,True
1.01,0.005,1.0,0.1,0.2,0.5,0.5,3.97,-19.32,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,4.21,-17.1,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,4.41,-14.83,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,3.98,-22.45,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,4.26,-21.49,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,4.53,-20.54,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,4.76,-19.61,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,4.96,-18.68,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,1.02,-34.08,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,1.52,-31.55,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,1.97,-28.97,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,2.37,-26.33,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,2.72,-23.64,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,2.02,-26.02,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,2.49,-24.17,True
