entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,max_dd_real,passed,calmar
1.01,-0.01,0.93,0.6,0.3,0.75,0.25,14.4326,-35.0324,-39.5346,-39.5346,True,0.3651
1.01,-0.01,0.93,0.6,0.3,1.0,0.0,13.506,-31.2483,-35.909,-35.909,True,0.3761
1.01,-0.01,0.93,0.7,0.0,0.0,1.0,18.6658,-47.3427,-57.9193,-57.9193,False,0.3223
1.01,-0.01,0.93,0.7,0.0,0.25,0.75,17.6939,-44.1739,-54.6599,-54.6599,False,0.3237
1.01,-0.01,0.93,0.7,0.0,0.5,0.5,16.6446,-40.7958,-51.0792,-51.0792,False,0.3259
1.01,-0.01,0.93,0.7,0.0,0.75,0.25,15.5092,-39.8692,-47.1315,-47.1315,True,0.3291
1.01,-0.01,0.93,0.7,0.0,1.0,0.0,14.2771,-35.3491,-42.7619,-42.7619,True,0.3339
1.01,-0.01,0.93,0.7,0.1,0.0,1.0,18.0639,-45.1621,-55.6725,-55.6725,False,0.3245
1.01,-0.01,0.93,0.7,0.1,0.25,0.75,17.1561,-42.0541,-52.4426,-52.4426,False,0.3271
1.01,-0.01,0.93,0.7,0.1,0.5,0.5,16.1814,-41.9666,-48.9198,-48.9198,False,0.3308
1.01,-0.01,0.93,0.7,0.1,0.75,0.25,15.1328,-38.3596,-45.0662,-45.0662,True,0.3358
1.01,-0.01,0.93,0.7,0.1,1.0,0.0,14.0023,-34.0514,-40.8368,-40.8368,True,0.3429
1.01,-0.01,0.93,0.7,0.2,0.0,1.0,17.4245,-42.876,-53.268,-53.268,False,0.3271
1.01,-0.01,0.93,0.7,0.2,0.25,0.75,16.5873,-43.1773,-50.0869,-50.0869,False,0.3312
1.01,-0.01,0.93,0.7,0.2,0.5,0.5,15.6935,-40.2053,-46.6435,-46.6435,False,0.3365
1.01,-0.01,0.93,0.7,0.2,0.75,0.25,14.7376,-36.7592,-42.9071,-42.9071,True,0.3435
1.01,-0.01,0.93,0.7,0.2,1.0,0.0,13.7133,-32.6936,-38.8422,-38.8422,True,0.3531
1.01,-0.01,0.93,0.7,0.3,0.0,1.0,16.7896,-43.6503,-50.1697,-50.1697,False,0.3347
1.01,-0.01,0.93,0.7,0.3,0.25,0.75,16.0259,-41.1467,-47.1753,-47.1753,False,0.3397
1.01,-0.01,0.93,0.7,0.3,0.5,0.5,15.2156,-38.3104,-43.9808,-43.9808,True,0.346
1.01,-0.01,0.93,0.7,0.3,0.75,0.25,14.3544,-35.0567,-40.5498,-40.5498,True,0.354
1.01,-0.01,0.93,0.7,0.3,1.0,0.0,13.4383,-31.2702,-36.8573,-36.8573,True,0.3646
1.01,-0.01,0.93,0.8,0.0,0.0,1.0,18.506,-49.0947,-59.3195,-59.3195,False,0.312
1.01,-0.01,0.93,0.8,0.0,0.25,0.75,17.5513,-45.8514,-56.0226,-56.0226,False,0.3133
1.01,-0.01,0.93,0.8,0.0,0.5,0.5,16.5183,-42.3901,-52.3971,-52.3971,False,0.3153
1.01,-0.01,0.93,0.8,0.0,0.75,0.25,15.3984,-39.8898,-48.3958,-48.3958,True,0.3182
1.01,-0.01,0.93,0.8,0.0,1.0,0.0,14.1811,-35.3683,-43.9625,-43.9625,True,0.3226
1.01,-0.01,0.93,0.8,0.1,0.0,1.0,17.9029,-47.0079,-57.1635,-57.1635,False,0.3132
1.01,-0.01,0.93,0.8,0.1,0.25,0.75,17.0123,-43.8153,-53.8875,-53.8875,False,0.3157
1.01,-0.01,0.93,0.8,0.1,0.5,0.5,16.054,-40.4266,-50.3109,-50.3109,False,0.3191
1.01,-0.01,0.93,0.8,0.1,0.75,0.25,15.021,-38.3816,-46.3943,-46.3943,True,0.3238
1.01,-0.01,0.93,0.8,0.1,1.0,0.0,13.9052,-34.0715,-42.0915,-42.0915,True,0.3304
1.01,-0.01,0.93,0.8,0.2,0.0,1.0,17.2985,-44.3609,-54.4805,-54.4805,False,0.3175
1.01,-0.01,0.93,0.8,0.2,0.25,0.75,16.475,-41.2558,-51.2569,-51.2569,False,0.3214
1.01,-0.01,0.93,0.8,0.2,0.5,0.5,15.5941,-40.2294,-47.7647,-47.7647,False,0.3265
1.01,-0.01,0.93,0.8,0.2,0.75,0.25,14.6505,-36.7822,-43.9722,-43.9722,True,0.3332
1.01,-0.01,0.93,0.8,0.2,1.0,0.0,13.638,-32.7145,-39.8429,-39.8429,True,0.3423
1.01,-0.01,0.93,0.9,0.0,0.0,1.0,18.3402,-50.847,-60.7198,-60.7198,False,0.302
1.01,-0.01,0.93,0.9,0.0,0.25,0.75,17.4038,-47.5291,-57.3855,-57.3855,False,0.3033
1.01,-0.01,0.93,0.9,0.0,0.5,0.5,16.3881,-43.9847,-53.7151,-53.7151,False,0.3051
1.01,-0.01,0.93,0.9,0.0,0.75,0.25,15.2846,-40.1935,-49.6604,-49.6604,False,0.3078
1.01,-0.01,0.93,0.9,0.0,1.0,0.0,14.0828,-36.1328,-45.1634,-45.1634,True,0.3118
1.01,-0.01,0.93,0.9,0.1,0.0,1.0,17.7572,-48.6055,-58.454,-58.454,False,0.3038
1.01,-0.01,0.93,0.9,0.1,0.25,0.75,16.8828,-45.3397,-55.1381,-55.1381,False,0.3062
1.01,-0.01,0.93,0.9,0.1,0.5,0.5,15.9397,-41.8703,-51.5148,-51.5148,False,0.3094
1.01,-0.01,0.93,0.9,0.1,0.75,0.25,14.9212,-38.4034,-47.5437,-47.5437,True,0.3138
1.01,-0.01,0.93,0.9,0.1,1.0,0.0,13.819,-34.253,-43.1773,-43.1773,True,0.3201
1.01,-0.01,0.93,1.0,0.0,0.0,1.0,18.1681,-52.5996,-62.1203,-62.1203,False,0.2925
1.01,-0.01,0.93,1.0,0.0,0.25,0.75,17.2513,-49.207,-58.7485,-58.7485,False,0.2936
1.01,-0.01,0.93,1.0,0.0,0.5,0.5,16.2539,-45.5794,-55.0333,-55.0333,False,0.2953
1.01,-0.01,0.93,1.0,0.0,0.75,0.25,15.1678,-41.6956,-50.9252,-50.9252,False,0.2978
1.01,-0.01,0.93,1.0,0.0,1.0,0.0,13.9822,-37.5318,-46.3647,-46.3647,True,0.3016
1.01,-0.01,0.94,0.1,0.0,0.0,1.0,20.5716,-48.4046,-54.9629,-54.9629,False,0.3743
1.01,-0.01,0.94,0.1,0.0,0.25,0.75,19.3859,-45.7767,-52.0281,-52.0281,False,0.3726
1.01,-0.01,0.94,0.1,0.0,0.5,0.5,18.1223,-42.7681,-48.6942,-48.6942,False,0.3722
1.01,-0.01,0.94,0.1,0.0,0.75,0.25,16.773,-39.2627,-44.843,-44.843,True,0.374
1.01,-0.01,0.94,0.1,0.0,1.0,0.0,15.3282,-35.091,-40.3021,-40.3021,True,0.3803
1.01,-0.01,0.94,0.1,0.1,0.0,1.0,19.8187,-47.9364,-53.5161,-53.5161,False,0.3703
1.01,-0.01,0.94,0.1,0.1,0.25,0.75,18.7168,-45.3054,-50.6138,-50.6138,False,0.3698
1.01,-0.01,0.94,0.1,0.1,0.5,0.5,17.5471,-42.3169,-47.335,-47.335,False,0.3707
1.01,-0.01,0.94,0.1,0.1,0.75,0.25,16.3041,-38.8694,-43.5757,-43.5757,True,0.3742
1.01,-0.01,0.94,0.1,0.1,1.0,0.0,14.9797,-34.819,-39.1884,-39.1884,True,0.3822
1.01,-0.01,0.94,0.1,0.2,0.0,1.0,19.0261,-47.3627,-51.8657,-51.8657,False,0.3668
1.01,-0.01,0.94,0.1,0.2,0.25,0.75,18.0151,-44.7395,-49.0078,-49.0078,False,0.3676
1.01,-0.01,0.94,0.1,0.2,0.5,0.5,16.9434,-41.7865,-45.801,-45.801,False,0.3699
1.01,-0.01,0.94,0.1,0.2,0.75,0.25,15.8108,-38.4178,-42.1568,-42.1568,True,0.375
1.01,-0.01,0.94,0.1,0.2,1.0,0.0,14.6112,-34.5148,-37.9531,-37.9531,True,0.385
1.01,-0.01,0.94,0.1,0.3,0.0,1.0,18.1524,-46.6807,-50.4973,-50.4973,False,0.3595
1.01,-0.01,0.94,0.1,0.3,0.25,0.75,17.2422,-44.0796,-47.6826,-47.6826,False,0.3616
1.01,-0.01,0.94,0.1,0.3,0.5,0.5,16.2789,-41.1796,-44.5511,-44.5511,False,0.3654
1.01,-0.01,0.94,0.1,0.3,0.75,0.25,15.2655,-37.9114,-41.0308,-41.0308,True,0.372
1.01,-0.01,0.94,0.1,0.3,1.0,0.0,14.1989,-34.1801,-37.0237,-37.0237,True,0.3835
1.01,-0.01,0.94,0.2,0.0,0.0,1.0,20.3869,-54.6439,-58.601,-58.601,False,0.3479
1.01,-0.01,0.94,0.2,0.0,0.25,0.75,19.2367,-51.7624,-55.5266,-55.5266,False,0.3464
1.01,-0.01,0.94,0.2,0.0,0.5,0.5,18.0039,-48.4904,-52.0415,-52.0415,False,0.346
1.01,-0.01,0.94,0.2,0.0,0.75,0.25,16.6801,-44.7077,-48.0229,-48.0229,False,0.3473
1.01,-0.01,0.94,0.2,0.0,1.0,0.0,15.2548,-40.238,-43.2908,-43.2908,False,0.3524
1.01,-0.01,0.94,0.2,0.1,0.0,1.0,19.7505,-52.907,-56.3333,-56.3333,False,0.3506
1.01,-0.01,0.94,0.2,0.1,0.25,0.75,18.6684,-50.0786,-53.3163,-53.3163,False,0.3501
1.01,-0.01,0.94,0.2,0.1,0.5,0.5,17.5134,-46.8798,-49.9106,-49.9106,False,0.3509
1.01,-0.01,0.94,0.2,0.1,0.75,0.25,16.2816,-43.204,-46.007,-46.007,False,0.3539
1.01,-0.01,0.94,0.2,0.1,1.0,0.0,14.9639,-38.8978,-41.4484,-41.4484,True,0.361
1.01,-0.01,0.94,0.2,0.2,0.0,1.0,19.0602,-51.0387,-53.8839,-53.8839,False,0.3537
1.01,-0.01,0.94,0.2,0.2,0.25,0.75,18.0557,-48.2766,-50.9422,-50.9422,False,0.3544
1.01,-0.01,0.94,0.2,0.2,0.5,0.5,16.988,-45.1675,-47.6374,-47.6374,False,0.3566
1.01,-0.01,0.94,0.2,0.2,0.75,0.25,15.8565,-41.6199,-43.8754,-43.8754,False,0.3614
1.01,-0.01,0.94,0.2,0.2,1.0,0.0,14.6553,-37.5045,-39.5235,-39.5235,True,0.3708
