entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.95,0.4,0.2,0.0,1.0,24.91,-15.73,True
1.01,0.005,0.95,0.4,0.2,0.25,0.75,23.21,-14.51,True
1.01,0.005,0.95,0.4,0.2,0.5,0.5,21.41,-13.94,True
1.01,0.005,0.95,0.4,0.2,0.75,0.25,19.5,-13.27,True
1.01,0.005,0.95,0.4,0.2,1.0,0.0,17.46,-12.5,True
1.01,0.005,0.95,0.4,0.3,0.0,1.0,23.81,-16.59,True
1.01,0.005,0.95,0.4,0.3,0.25,0.75,22.18,-16.23,True
1.01,0.005,0.95,0.4,0.3,0.5,0.5,20.46,-15.82,True
1.01,0.005,0.95,0.4,0.3,0.75,0.25,18.65,-15.35,True
1.01,0.005,0.95,0.4,0.3,1.0,0.0,16.73,-14.81,True
1.01,0.005,0.97,0.1,0.0,0.0,1.0,21.85,-17.32,True
1.01,0.005,0.97,0.1,0.0,0.25,0.75,20.34,-15.76,True
1.01,0.005,0.97,0.1,0.0,0.5,0.5,18.76,-14.15,True
1.01,0.005,0.97,0.1,0.0,0.75,0.25,17.09,-12.47,True
1.01,0.005,0.97,0.1,0.0,1.0,0.0,15.31,-10.73,True
1.01,0.005,0.97,0.1,0.1,0.0,1.0,21.46,-16.3,True
1.01,0.005,0.97,0.1,0.1,0.25,0.75,19.99,-14.77,True
1.01,0.005,0.97,0.1,0.1,0.5,0.5,18.45,-13.19,True
1.01,0.005,0.97,0.1,0.1,0.75,0.25,16.83,-11.57,True
1.01,0.005,0.97,0.1,0.1,1.0,0.0,15.12,-9.89,True
1.01,0.005,0.97,0.1,0.2,0.0,1.0,20.94,-15.31,True
1.01,0.005,0.97,0.1,0.2,0.25,0.75,19.51,-13.82,True
1.01,0.005,0.97,0.1,0.2,0.5,0.5,18.01,-12.28,True
1.01,0.005,0.97,0.1,0.2,0.75,0.25,16.45,-10.71,True
1.01,0.005,0.97,0.1,0.2,1.0,0.0,14.81,-9.09,True
1.01,0.005,0.97,0.1,0.3,0.0,1.0,20.37,-14.36,True
1.01,0.005,0.97,0.1,0.3,0.25,0.75,18.98,-12.89,True
1.01,0.005,0.97,0.1,0.3,0.5,0.5,17.54,-11.38,True
1.01,0.005,0.97,0.1,0.3,0.75,0.25,16.05,-9.89,True
1.01,0.005,0.97,0.1,0.3,1.0,0.0,14.51,-10.33,True
1.01,0.005,0.97,0.2,0.0,0.0,1.0,25.23,-17.03,True
1.01,0.005,0.97,0.2,0.0,0.25,0.75,23.46,-15.52,True
1.01,0.005,0.97,0.2,0.0,0.5,0.5,21.6,-13.95,True
1.01,0.005,0.97,0.2,0.0,0.75,0.25,19.64,-12.32,True
1.01,0.005,0.97,0.2,0.0,1.0,0.0,17.55,-10.61,True
1.01,0.005,0.97,0.2,0.1,0.0,1.0,24.54,-16.38,True
1.01,0.005,0.97,0.2,0.1,0.25,0.75,22.81,-14.87,True
1.01,0.005,0.97,0.2,0.1,0.5,0.5,21.0,-13.3,True
1.01,0.005,0.97,0.2,0.1,0.75,0.25,19.1,-11.67,True
1.01,0.005,0.97,0.2,0.1,1.0,0.0,17.09,-9.98,True
1.01,0.005,0.97,0.2,0.2,0.0,1.0,23.74,-15.64,True
1.01,0.005,0.97,0.2,0.2,0.25,0.75,22.06,-14.13,True
1.01,0.005,0.97,0.2,0.2,0.5,0.5,20.31,-12.57,True
1.01,0.005,0.97,0.2,0.2,0.75,0.25,18.49,-10.96,True
1.01,0.005,0.97,0.2,0.2,1.0,0.0,16.58,-9.3,True
1.01,0.005,0.97,0.2,0.3,0.0,1.0,22.88,-14.8,True
1.01,0.005,0.97,0.2,0.3,0.25,0.75,21.27,-13.29,True
1.01,0.005,0.97,0.2,0.3,0.5,0.5,19.6,-11.75,True
1.01,0.005,0.97,0.2,0.3,0.75,0.25,17.85,-10.16,True
1.01,0.005,0.97,0.2,0.3,1.0,0.0,16.04,-9.73,True
1.01,0.005,0.97,0.3,0.0,0.0,1.0,26.26,-17.03,True
1.01,0.005,0.97,0.3,0.0,0.25,0.75,24.41,-15.54,True
1.01,0.005,0.97,0.3,0.0,0.5,0.5,22.47,-13.98,True
1.01,0.005,0.97,0.3,0.0,0.75,0.25,20.42,-12.34,True
1.01,0.005,0.97,0.3,0.0,1.0,0.0,18.24,-10.61,True
1.01,0.005,0.97,0.3,0.1,0.0,1.0,25.56,-16.42,True
1.01,0.005,0.97,0.3,0.1,0.25,0.75,23.75,-14.92,True
1.01,0.005,0.97,0.3,0.1,0.5,0.5,21.86,-13.36,True
1.01,0.005,0.97,0.3,0.1,0.75,0.25,19.88,-11.72,True
1.01,0.005,0.97,0.3,0.1,1.0,0.0,17.78,-10.01,True
1.01,0.005,0.97,0.3,0.2,0.0,1.0,24.74,-15.73,True
1.01,0.005,0.97,0.3,0.2,0.25,0.75,22.97,-14.23,True
1.01,0.005,0.97,0.3,0.2,0.5,0.5,21.14,-12.67,True
1.01,0.005,0.97,0.3,0.2,0.75,0.25,19.22,-11.04,True
1.01,0.005,0.97,0.3,0.2,1.0,0.0,17.21,-9.36,True
1.01,0.005,0.97,0.3,0.3,0.0,1.0,23.77,-14.93,True
1.01,0.005,0.97,0.3,0.3,0.25,0.75,22.07,-13.43,True
1.01,0.005,0.97,0.3,0.3,0.5,0.5,20.3,-11.88,True
1.01,0.005,0.97,0.3,0.3,0.75,0.25,18.47,-10.28,True
1.01,0.005,0.97,0.3,0.3,1.0,0.0,16.57,-9.52,True
1.01,0.005,0.97,0.4,0.0,0.0,1.0,26.78,-17.03,True
1.01,0.005,0.97,0.4,0.0,0.25,0.75,24.9,-15.55,True
1.01,0.005,0.97,0.4,0.0,0.5,0.5,22.92,-13.99,True
1.01,0.005,0.97,0.4,0.0,0.75,0.25,20.83,-12.35,True
1.01,0.005,0.97,0.4,0.0,1.0,0.0,18.6,-10.61,True
1.01,0.005,0.97,0.4,0.1,0.0,1.0,25.97,-16.43,True
1.01,0.005,0.97,0.4,0.1,0.25,0.75,24.13,-14.94,True
1.01,0.005,0.97,0.4,0.1,0.5,0.5,22.2,-13.38,True
1.01,0.005,0.97,0.4,0.1,0.75,0.25,20.18,-11.74,True
1.01,0.005,0.97,0.4,0.1,1.0,0.0,18.04,-10.02,True
1.01,0.005,0.97,0.4,0.2,0.0,1.0,25.1,-15.75,True
1.01,0.005,0.97,0.4,0.2,0.25,0.75,23.31,-14.26,True
1.01,0.005,0.97,0.4,0.2,0.5,0.5,21.44,-12.7,True
1.01,0.005,0.97,0.4,0.2,0.75,0.25,19.49,-11.07,True
1.01,0.005,0.97,0.4,0.2,1.0,0.0,17.44,-9.37,True
1.01,0.005,0.97,0.4,0.3,0.0,1.0,24.01,-14.94,True
1.01,0.005,0.97,0.4,0.3,0.25,0.75,22.29,-13.44,True
1.01,0.005,0.97,0.4,0.3,0.5,0.5,20.51,-11.9,True
1.01,0.005,0.97,0.4,0.3,0.75,0.25,18.66,-10.29,True
1.01,0.005,0.97,0.4,0.3,1.0,0.0,16.72,-9.46,True
1.01,0.005,0.99,0.1,0.0,0.0,1.0,12.84,-13.38,True
1.01,0.005,0.99,0.1,0.0,0.25,0.75,12.05,-12.35,True
1.01,0.005,0.99,0.1,0.0,0.5,0.5,11.23,-11.33,True
1.01,0.005,0.99,0.1,0.0,0.75,0.25,10.37,-10.31,True
1.01,0.005,0.99,0.1,0.0,1.0,0.0,9.47,-9.31,True
1.01,0.005,0.99,0.1,0.1,0.0,1.0,13.14,-11.17,True
1.01,0.005,0.99,0.1,0.1,0.25,0.75,12.36,-10.27,True
1.01,0.005,0.99,0.1,0.1,0.5,0.5,11.56,-9.38,True
1.01,0.005,0.99,0.1,0.1,0.75,0.25,10.73,-8.5,True
1.01,0.005,0.99,0.1,0.1,1.0,0.0,9.86,-7.62,True
1.01,0.005,0.99,0.1,0.2,0.0,1.0,13.25,-9.41,True
1.01,0.005,0.99,0.1,0.2,0.25,0.75,12.5,-9.43,True
1.01,0.005,0.99,0.1,0.2,0.5,0.5,11.72,-9.46,True
1.01,0.005,0.99,0.1,0.2,0.75,0.25,10.93,-9.5,True
1.01,0.005,0.99,0.1,0.2,1.0,0.0,10.11,-9.54,True
1.01,0.005,0.99,0.1,0.3,0.0,1.0,13.41,-13.31,True
1.01,0.005,0.99,0.1,0.3,0.25,0.75,12.68,-13.36,True
1.01,0.005,0.99,0.1,0.3,0.5,0.5,11.94,-13.41,True
1.01,0.005,0.99,0.1,0.3,0.75,0.25,11.18,-13.48,True
1.01,0.005,0.99,0.1,0.3,1.0,0.0,10.4,-13.55,True
1.01,0.005,0.99,0.2,0.0,0.0,1.0,17.13,-10.94,True
1.01,0.005,0.99,0.2,0.0,0.25,0.75,16.0,-10.11,True
1.01,0.005,0.99,0.2,0.0,0.5,0.5,14.83,-9.28,True
1.01,0.005,0.99,0.2,0.0,0.75,0.25,13.61,-8.46,True
1.01,0.005,0.99,0.2,0.0,1.0,0.0,12.33,-7.65,True
1.01,0.005,0.99,0.2,0.1,0.0,1.0,16.8,-8.37,True
1.01,0.005,0.99,0.2,0.1,0.25,0.75,15.71,-7.51,True
1.01,0.005,0.99,0.2,0.1,0.5,0.5,14.58,-6.79,True
1.01,0.005,0.99,0.2,0.1,0.75,0.25,13.42,-6.08,True
1.01,0.005,0.99,0.2,0.1,1.0,0.0,12.23,-5.38,True
1.01,0.005,0.99,0.2,0.2,0.0,1.0,16.37,-8.4,True
1.01,0.005,0.99,0.2,0.2,0.25,0.75,15.34,-8.49,True
1.01,0.005,0.99,0.2,0.2,0.5,0.5,14.27,-8.59,True
1.01,0.005,0.99,0.2,0.2,0.75,0.25,13.19,-8.7,True
1.01,0.005,0.99,0.2,0.2,1.0,0.0,12.07,-8.81,True
1.01,0.005,0.99,0.2,0.3,0.0,1.0,15.94,-12.22,True
1.01,0.005,0.99,0.2,0.3,0.25,0.75,14.96,-12.34,True
1.01,0.005,0.99,0.2,0.3,0.5,0.5,13.97,-12.47,True
1.01,0.005,0.99,0.2,0.3,0.75,0.25,12.96,-12.61,True
1.01,0.005,0.99,0.2,0.3,1.0,0.0,11.94,-12.76,True
1.01,0.005,0.99,0.3,0.0,0.0,1.0,18.2,-9.91,True
1.01,0.005,0.99,0.3,0.0,0.25,0.75,16.98,-8.73,True
1.01,0.005,0.99,0.3,0.0,0.5,0.5,15.72,-7.53,True
1.01,0.005,0.99,0.3,0.0,0.75,0.25,14.42,-6.32,True
1.01,0.005,0.99,0.3,0.0,1.0,0.0,13.07,-5.24,True
1.01,0.005,0.99,0.3,0.1,0.0,1.0,17.85,-8.51,True
1.01,0.005,0.99,0.3,0.1,0.25,0.75,16.68,-7.41,True
1.01,0.005,0.99,0.3,0.1,0.5,0.5,15.47,-6.3,True
1.01,0.005,0.99,0.3,0.1,0.75,0.25,14.23,-5.17,True
1.01,0.005,0.99,0.3,0.1,1.0,0.0,12.94,-4.44,True
1.01,0.005,0.99,0.3,0.2,0.0,1.0,17.37,-8.12,True
1.01,0.005,0.99,0.3,0.2,0.25,0.75,16.25,-8.23,True
1.01,0.005,0.99,0.3,0.2,0.5,0.5,15.11,-8.34,True
1.01,0.005,0.99,0.3,0.2,0.75,0.25,13.94,-8.47,True
1.01,0.005,0.99,0.3,0.2,1.0,0.0,12.74,-8.61,True
1.01,0.005,0.99,0.3,0.3,0.0,1.0,16.87,-11.87,True
1.01,0.005,0.99,0.3,0.3,0.25,0.75,15.81,-12.02,True
1.01,0.005,0.99,0.3,0.3,0.5,0.5,14.74,-12.17,True
1.01,0.005,0.99,0.3,0.3,0.75,0.25,13.64,-12.34,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,12.53,-12.53,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,19.09,-9.75,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,17.8,-8.59,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,16.47,-7.4,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,15.09,-6.2,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,13.66,-4.99,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,18.64,-8.44,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,17.4,-7.34,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,16.13,-6.23,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,14.82,-5.11,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,13.46,-4.35,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,18.19,-7.89,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,17.0,-8.01,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,15.79,-8.14,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,14.54,-8.28,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,13.27,-8.44,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,17.58,-11.65,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,16.45,-11.81,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,15.3,-11.98,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,14.13,-12.17,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,12.94,-12.38,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,13.11,-15.3,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,12.26,-13.88,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,11.37,-12.45,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,10.45,-11.0,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,9.49,-9.54,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,13.42,-13.1,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,12.59,-11.79,True
1.01,0.005,1.0,0.1,0.1,0.5,0.5,11.73,-10.47,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,10.83,-9.14,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,9.91,-7.8,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,13.59,-10.81,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,12.78,-9.61,True
1.01,0.005,1.0,0.1,0.2,0.5,0.5,11.95,-9.37,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,11.09,-9.44,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,10.21,-9.52,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,13.75,-13.07,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,12.96,-13.17,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,12.16,-13.28,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,11.33,-13.4,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,10.5,-13.53,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,17.47,-15.75,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,16.28,-14.26,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,15.04,-12.75,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,13.75,-11.23,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,12.41,-9.69,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,17.09,-14.14,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,15.94,-12.72,True
1.01,0.005,1.0,0.2,0.1,0.5,0.5,14.76,-11.29,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,13.53,-9.85,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,12.27,-8.4,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,16.63,-12.48,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,15.54,-11.14,True
1.01,0.005,1.0,0.2,0.2,0.5,0.5,14.42,-9.79,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,13.28,-8.72,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,12.11,-8.86,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,16.23,-12.08,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,15.2,-12.24,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,14.15,-12.41,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,13.08,-12.59,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,12.0,-12.78,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,18.6,-15.6,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,17.31,-14.12,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,15.98,-12.62,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,14.6,-11.09,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,13.17,-9.55,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,18.28,-13.51,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,17.04,-12.13,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,15.76,-10.72,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,14.44,-9.31,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,13.08,-7.88,True
1.01,0.005,1.0,0.3,0.2,0.0,1.0,17.81,-11.43,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,16.62,-10.15,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,15.4,-8.86,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,14.15,-8.39,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,12.88,-8.57,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,17.29,-11.62,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,16.17,-11.81,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,15.02,-12.01,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,13.85,-12.23,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,12.67,-12.46,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,19.55,-14.57,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,18.19,-13.15,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,16.78,-11.72,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,15.32,-10.26,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,13.8,-8.78,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,19.1,-12.55,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,17.78,-11.23,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,16.43,-9.89,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,15.04,-8.54,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,13.61,-7.18,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,18.63,-10.47,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,17.37,-9.25,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,16.07,-8.03,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,14.75,-8.21,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,13.4,-8.41,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,17.94,-11.47,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,16.74,-11.67,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,15.52,-11.89,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,14.29,-12.12,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,13.03,-12.36,True
