entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.97,0.2,0.1,1.0,0.0,14.87,-28.12,True
1.01,0.005,0.97,0.2,0.2,0.0,1.0,19.81,-39.49,True
1.01,0.005,0.97,0.2,0.2,0.25,0.75,18.59,-37.19,True
1.01,0.005,0.97,0.2,0.2,0.5,0.5,17.32,-34.57,True
1.01,0.005,0.97,0.2,0.2,0.75,0.25,15.99,-31.54,True
1.01,0.005,0.97,0.2,0.2,1.0,0.0,14.62,-28.01,True
1.01,0.005,0.97,0.2,0.3,0.0,1.0,19.34,-39.28,True
1.01,0.005,0.97,0.2,0.3,0.25,0.75,18.15,-36.97,True
1.01,0.005,0.97,0.2,0.3,0.5,0.5,16.92,-34.34,True
1.01,0.005,0.97,0.2,0.3,0.75,0.25,15.65,-31.33,True
1.01,0.005,0.97,0.2,0.3,1.0,0.0,14.36,-27.88,True
1.01,0.005,0.97,0.3,0.0,0.0,1.0,20.75,-43.37,False
1.01,0.005,0.97,0.3,0.0,0.25,0.75,19.48,-40.91,False
1.01,0.005,0.97,0.3,0.0,0.5,0.5,18.14,-38.11,True
1.01,0.005,0.97,0.3,0.0,0.75,0.25,16.72,-34.86,True
1.01,0.005,0.97,0.3,0.0,1.0,0.0,15.22,-31.03,True
1.01,0.005,0.97,0.3,0.1,0.0,1.0,20.36,-43.25,False
1.01,0.005,0.97,0.3,0.1,0.25,0.75,19.11,-40.77,False
1.01,0.005,0.97,0.3,0.1,0.5,0.5,17.8,-37.96,True
1.01,0.005,0.97,0.3,0.1,0.75,0.25,16.42,-34.73,True
1.01,0.005,0.97,0.3,0.1,1.0,0.0,14.97,-30.95,True
1.01,0.005,0.97,0.3,0.2,0.0,1.0,19.89,-43.1,False
1.01,0.005,0.97,0.3,0.2,0.25,0.75,18.67,-40.61,False
1.01,0.005,0.97,0.3,0.2,0.5,0.5,17.39,-37.79,True
1.01,0.005,0.97,0.3,0.2,0.75,0.25,16.06,-34.57,True
1.01,0.005,0.97,0.3,0.2,1.0,0.0,14.67,-30.87,True
