entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.97,0.3,0.2,0.75,0.25,12.74,-30.08,True
1.01,0.005,0.97,0.3,0.2,1.0,0.0,11.76,-26.94,True
1.01,0.005,0.97,0.3,0.3,0.0,1.0,15.24,-37.28,True
1.01,0.005,0.97,0.3,0.3,0.25,0.75,14.41,-34.89,True
1.01,0.005,0.97,0.3,0.3,0.5,0.5,13.55,-32.31,True
1.01,0.005,0.97,0.3,0.3,0.75,0.25,12.67,-29.5,True
1.01,0.005,0.97,0.3,0.3,1.0,0.0,11.77,-26.47,True
1.01,0.005,0.97,0.4,0.0,0.0,1.0,16.34,-39.93,True
1.01,0.005,0.97,0.4,0.0,0.25,0.75,15.38,-37.55,True
1.01,0.005,0.97,0.4,0.0,0.5,0.5,14.35,-34.92,True
1.01,0.005,0.97,0.4,0.0,0.75,0.25,13.25,-31.97,True
1.01,0.005,0.97,0.4,0.0,1.0,0.0,12.08,-28.6,True
1.01,0.005,0.97,0.4,0.1,0.0,1.0,16.16,-39.48,True
1.01,0.005,0.97,0.4,0.1,0.25,0.75,15.22,-37.07,True
1.01,0.005,0.97,0.4,0.1,0.5,0.5,14.23,-34.43,True
1.01,0.005,0.97,0.4,0.1,0.75,0.25,13.19,-31.49,True
1.01,0.005,0.97,0.4,0.1,1.0,0.0,12.09,-28.2,True
1.01,0.005,0.97,0.4,0.2,0.0,1.0,15.95,-38.98,True
1.01,0.005,0.97,0.4,0.2,0.25,0.75,15.05,-36.55,True
1.01,0.005,0.97,0.4,0.2,0.5,0.5,14.1,-33.89,True
1.01,0.005,0.97,0.4,0.2,0.75,0.25,13.11,-30.99,True
1.01,0.005,0.97,0.4,0.2,1.0,0.0,12.09,-27.78,True
1.01,0.005,0.97,0.4,0.3,0.0,1.0,15.61,-38.38,True
1.01,0.005,0.97,0.4,0.3,0.25,0.75,14.75,-35.93,True
1.01,0.005,0.97,0.4,0.3,0.5,0.5,13.85,-33.28,True
1.01,0.005,0.97,0.4,0.3,0.75,0.25,12.93,-30.42,True
1.01,0.005,0.97,0.4,0.3,1.0,0.0,12.0,-27.25,True
1.01,0.005,0.99,0.1,0.0,0.0,1.0,9.43,-22.33,True
1.01,0.005,0.99,0.1,0.0,0.25,0.75,8.9,-20.65,True
1.01,0.005,0.99,0.1,0.0,0.5,0.5,8.33,-18.88,True
1.01,0.005,0.99,0.1,0.0,0.75,0.25,7.72,-17.02,True
1.01,0.005,0.99,0.1,0.0,1.0,0.0,7.07,-15.04,True
1.01,0.005,0.99,0.1,0.1,0.0,1.0,10.05,-20.41,True
1.01,0.005,0.99,0.1,0.1,0.25,0.75,9.57,-19.06,True
1.01,0.005,0.99,0.1,0.1,0.5,0.5,9.06,-17.81,True
1.01,0.005,0.99,0.1,0.1,0.75,0.25,8.52,-16.37,True
1.01,0.005,0.99,0.1,0.1,1.0,0.0,7.96,-14.7,True
1.01,0.005,0.99,0.1,0.2,0.0,1.0,10.53,-20.19,True
1.01,0.005,0.99,0.1,0.2,0.25,0.75,10.09,-19.19,True
1.01,0.005,0.99,0.1,0.2,0.5,0.5,9.63,-18.08,True
1.01,0.005,0.99,0.1,0.2,0.75,0.25,9.15,-16.84,True
1.01,0.005,0.99,0.1,0.2,1.0,0.0,8.64,-15.43,True
1.01,0.005,0.99,0.1,0.3,0.0,1.0,10.94,-20.22,True
1.01,0.005,0.99,0.1,0.3,0.25,0.75,10.51,-19.31,True
1.01,0.005,0.99,0.1,0.3,0.5,0.5,10.07,-18.32,True
1.01,0.005,0.99,0.1,0.3,0.75,0.25,9.62,-17.24,True
1.01,0.005,0.99,0.1,0.3,1.0,0.0,9.15,-16.08,True
1.01,0.005,0.99,0.2,0.0,0.0,1.0,11.75,-23.4,True
1.01,0.005,0.99,0.2,0.0,0.25,0.75,11.08,-21.63,True
1.01,0.005,0.99,0.2,0.0,0.5,0.5,10.36,-19.83,True
1.01,0.005,0.99,0.2,0.0,0.75,0.25,9.58,-17.99,True
1.01,0.005,0.99,0.2,0.0,1.0,0.0,8.75,-16.11,True
