entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.95,0.4,0.2,0.0,1.0,8.7,-37.37,True
1.01,0.005,0.95,0.4,0.2,0.25,0.75,8.82,-34.94,True
1.01,0.005,0.95,0.4,0.2,0.5,0.5,8.89,-32.49,True
1.01,0.005,0.95,0.4,0.2,0.75,0.25,8.9,-30.0,True
1.01,0.005,0.95,0.4,0.2,1.0,0.0,8.84,-27.5,True
1.01,0.005,0.95,0.4,0.3,0.0,1.0,8.9,-38.37,True
1.01,0.005,0.95,0.4,0.3,0.25,0.75,9.0,-36.14,True
1.01,0.005,0.95,0.4,0.3,0.5,0.5,9.05,-33.89,True
1.01,0.005,0.95,0.4,0.3,0.75,0.25,9.06,-31.62,True
1.01,0.005,0.95,0.4,0.3,1.0,0.0,9.02,-29.33,True
1.01,0.005,0.97,0.1,0.0,0.0,1.0,4.41,-32.99,True
1.01,0.005,0.97,0.1,0.0,0.25,0.75,4.63,-30.44,True
1.01,0.005,0.97,0.1,0.0,0.5,0.5,4.81,-27.87,True
1.01,0.005,0.97,0.1,0.0,0.75,0.25,4.92,-25.26,True
1.01,0.005,0.97,0.1,0.0,1.0,0.0,4.98,-22.62,True
1.01,0.005,0.97,0.1,0.1,0.0,1.0,5.71,-26.15,True
1.01,0.005,0.97,0.1,0.1,0.25,0.75,5.87,-24.25,True
1.01,0.005,0.97,0.1,0.1,0.5,0.5,5.99,-22.31,True
1.01,0.005,0.97,0.1,0.1,0.75,0.25,6.06,-20.33,True
1.01,0.005,0.97,0.1,0.1,1.0,0.0,6.1,-18.3,True
1.01,0.005,0.97,0.1,0.2,0.0,1.0,6.82,-24.21,True
1.01,0.005,0.97,0.1,0.2,0.25,0.75,6.92,-22.42,True
1.01,0.005,0.97,0.1,0.2,0.5,0.5,6.99,-20.6,True
1.01,0.005,0.97,0.1,0.2,0.75,0.25,7.03,-18.74,True
1.01,0.005,0.97,0.1,0.2,1.0,0.0,7.03,-16.85,True
1.01,0.005,0.97,0.1,0.3,0.0,1.0,7.59,-23.39,True
1.01,0.005,0.97,0.1,0.3,0.25,0.75,7.66,-22.42,True
1.01,0.005,0.97,0.1,0.3,0.5,0.5,7.71,-21.46,True
1.01,0.005,0.97,0.1,0.3,0.75,0.25,7.73,-20.51,True
1.01,0.005,0.97,0.1,0.3,1.0,0.0,7.73,-19.58,True
1.01,0.005,0.97,0.2,0.0,0.0,1.0,6.06,-33.13,True
1.01,0.005,0.97,0.2,0.0,0.25,0.75,6.22,-30.76,True
1.01,0.005,0.97,0.2,0.0,0.5,0.5,6.33,-28.33,True
1.01,0.005,0.97,0.2,0.0,0.75,0.25,6.38,-25.82,True
1.01,0.005,0.97,0.2,0.0,1.0,0.0,6.36,-23.24,True
1.01,0.005,0.97,0.2,0.1,0.0,1.0,7.0,-30.31,True
1.01,0.005,0.97,0.2,0.1,0.25,0.75,7.11,-28.05,True
1.01,0.005,0.97,0.2,0.1,0.5,0.5,7.17,-25.74,True
1.01,0.005,0.97,0.2,0.1,0.75,0.25,7.19,-23.38,True
1.01,0.005,0.97,0.2,0.1,1.0,0.0,7.16,-20.97,True
1.01,0.005,0.97,0.2,0.2,0.0,1.0,7.66,-28.36,True
1.01,0.005,0.97,0.2,0.2,0.25,0.75,7.75,-26.64,True
1.01,0.005,0.97,0.2,0.2,0.5,0.5,7.8,-24.92,True
1.01,0.005,0.97,0.2,0.2,0.75,0.25,7.81,-23.19,True
1.01,0.005,0.97,0.2,0.2,1.0,0.0,7.78,-21.47,True
1.01,0.005,0.97,0.2,0.3,0.0,1.0,8.23,-29.83,True
1.01,0.005,0.97,0.2,0.3,0.25,0.75,8.31,-28.28,True
1.01,0.005,0.97,0.2,0.3,0.5,0.5,8.34,-26.73,True
1.01,0.005,0.97,0.2,0.3,0.75,0.25,8.35,-25.18,True
1.01,0.005,0.97,0.2,0.3,1.0,0.0,8.31,-23.64,True
1.01,0.005,0.97,0.3,0.0,0.0,1.0,7.04,-32.32,True
1.01,0.005,0.97,0.3,0.0,0.25,0.75,7.17,-29.96,True
1.01,0.005,0.97,0.3,0.0,0.5,0.5,7.23,-27.53,True
1.01,0.005,0.97,0.3,0.0,0.75,0.25,7.22,-25.04,True
1.01,0.005,0.97,0.3,0.0,1.0,0.0,7.15,-22.49,True
1.01,0.005,0.97,0.3,0.1,0.0,1.0,7.73,-29.68,True
1.01,0.005,0.97,0.3,0.1,0.25,0.75,7.82,-27.42,True
1.01,0.005,0.97,0.3,0.1,0.5,0.5,7.86,-25.11,True
1.01,0.005,0.97,0.3,0.1,0.75,0.25,7.85,-22.77,True
1.01,0.005,0.97,0.3,0.1,1.0,0.0,7.77,-20.65,True
1.01,0.005,0.97,0.3,0.2,0.0,1.0,8.32,-30.81,True
1.01,0.005,0.97,0.3,0.2,0.25,0.75,8.39,-28.89,True
1.01,0.005,0.97,0.3,0.2,0.5,0.5,8.41,-26.96,True
1.01,0.005,0.97,0.3,0.2,0.75,0.25,8.38,-25.02,True
1.01,0.005,0.97,0.3,0.2,1.0,0.0,8.3,-23.08,True
1.01,0.005,0.97,0.3,0.3,0.0,1.0,8.82,-32.46,True
1.01,0.005,0.97,0.3,0.3,0.25,0.75,8.87,-30.68,True
1.01,0.005,0.97,0.3,0.3,0.5,0.5,8.88,-28.9,True
1.01,0.005,0.97,0.3,0.3,0.75,0.25,8.84,-27.13,True
1.01,0.005,0.97,0.3,0.3,1.0,0.0,8.77,-25.37,True
1.01,0.005,0.97,0.4,0.0,0.0,1.0,7.78,-31.5,True
1.01,0.005,0.97,0.4,0.0,0.25,0.75,7.87,-29.14,True
1.01,0.005,0.97,0.4,0.0,0.5,0.5,7.89,-26.73,True
1.01,0.005,0.97,0.4,0.0,0.75,0.25,7.84,-24.26,True
1.01,0.005,0.97,0.4,0.0,1.0,0.0,7.72,-21.73,True
1.01,0.005,0.97,0.4,0.1,0.0,1.0,8.37,-32.03,True
1.01,0.005,0.97,0.4,0.1,0.25,0.75,8.43,-29.75,True
1.01,0.005,0.97,0.4,0.1,0.5,0.5,8.44,-27.44,True
1.01,0.005,0.97,0.4,0.1,0.75,0.25,8.39,-25.11,True
1.01,0.005,0.97,0.4,0.1,1.0,0.0,8.27,-22.75,True
1.01,0.005,0.97,0.4,0.2,0.0,1.0,8.8,-33.72,True
1.01,0.005,0.97,0.4,0.2,0.25,0.75,8.85,-31.58,True
